DateSim,Amphoe_ID,Amphoe,Province_ID,Province,DateForecast,Rainfall,Watersupply,Reservoir,WaterDemand,WaterBalance,DroughtIndex,RunoffIndex
01/04/2020,5008,สะเมิง,50,เชียงใหม่,Forecastmon04,27.704626,34.945100000000004,100.0,250.7362,215.7908,0,0
01/04/2020,5011,พร้าว,50,เชียงใหม่,Forecastmon04,26.506573,130.3147,100.0,1586.6012,1456.286,0,1
01/04/2020,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon04,24.072863,908.0614,100.0,3211.1997,2303.1383,0,1
01/04/2020,5013,สันกำแพง,50,เชียงใหม่,Forecastmon04,24.333376,226.1706,100.0,2431.1365,2204.9661,0,0
01/04/2020,5014,สันทราย,50,เชียงใหม่,Forecastmon04,24.722305,878.7295,100.0,3647.6901000000003,2768.961,0,0
01/04/2020,5015,หางดง,50,เชียงใหม่,Forecastmon04,25.24814,47.5826,100.0,2577.1167,2529.5341,0,0
01/04/2020,5016,ฮอด,50,เชียงใหม่,Forecastmon04,25.770344,2537.498,100.0,1346.6004,-1190.8979,0,0
01/04/2020,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon04,24.80984,9619.1106,100.0,1973.2781999999997,-7645.8321000000005,0,1
01/04/2020,5018,อมก๋อย,50,เชียงใหม่,Forecastmon04,26.534761,475.9816,100.0,1738.0106,1262.0289,0,0
01/04/2020,5019,สารภี,50,เชียงใหม่,Forecastmon04,25.296494,643.6009999999999,100.0,2175.3352,1531.7343,0,0
01/04/2020,5020,เวียงแหง,50,เชียงใหม่,Forecastmon04,28.415,1.5021,100.0,122.0735,120.57149999999999,0,0
01/04/2020,5021,ไชยปราการ,50,เชียงใหม่,Forecastmon04,28.415,0.13319999999999999,100.0,21.237000000000002,21.1036,0,0
01/04/2020,5022,แม่วาง,50,เชียงใหม่,Forecastmon04,24.443663,151.15230000000003,100.0,890.7354,739.583,0,0
01/04/2020,5023,แม่ออน,50,เชียงใหม่,Forecastmon04,26.649204,23.375500000000002,100.0,1469.2402,1445.8647,0,0
01/04/2020,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon04,26.254597,543.5135,100.0,1080.1279,536.6144,0,0
01/04/2020,5025,กัลยาณิวัฒนา,50,เชียงใหม่,Forecastmon04,27.839933,8.521,100.0,698.9217,690.4008,0,0
01/04/2020,5101,เมืองลำพูน,51,ลำพูน,Forecastmon04,24.505516,500.4769,100.0,3919.9628,3419.4863,0,1
01/04/2020,5102,แม่ทา,51,ลำพูน,Forecastmon04,28.020351,0.9874,100.0,351.83050000000003,350.843,0,0
01/04/2020,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon04,24.815762,693.3242999999999,100.0,813.7607,120.4364000000001,0,0
01/04/2020,5104,ลี้,51,ลำพูน,Forecastmon04,24.978235,5321.6638,100.0,2253.5548,-3068.1086,0,1
01/04/2020,5105,ทุ่งหัวช้าง,51,ลำพูน,Forecastmon04,28.415,1.8840999999999999,100.0,370.9185,369.03430000000003,0,0
01/04/2020,5106,ป่าซาง,51,ลำพูน,Forecastmon04,25.987888,1179.0882000000001,100.0,1436.9668,257.8787,0,0
01/04/2020,5107,บ้านธิ,51,ลำพูน,Forecastmon04,23.763737,129.2408,100.0,514.5098,385.2691,0,0
01/04/2020,5108,เวียงหนองล่อง,51,ลำพูน,Forecastmon04,25.532415,2531.7704999999996,100.0,812.0851,-1719.6854,0,1
01/04/2020,5804,แม่สะเรียง,58,แม่ฮ่องสอน,Forecastmon04,28.415,7.610199999999999,100.0,26.1396,18.5295,0,0
01/04/2020,5805,แม่ลาน้อย,58,แม่ฮ่องสอน,Forecastmon04,28.415,0.1797,100.0,29.9533,29.773699999999998,0,0
01/04/2020,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,Forecastmon04,25.167566,2928.0321,100.0,149.3716,-2778.6604,0,1
01/04/2020,6206,พรานกระต่าย,62,กำแพงเพชร,Forecastmon04,22.732,1.4826,100.0,70.9517,69.4691,0,0
01/04/2020,6211,โกสัมพีนคร,62,กำแพงเพชร,Forecastmon04,24.705275,1513.5599,100.0,775.5614,-737.9982,0,1
01/04/2020,6301,เมืองตาก,63,ตาก,Forecastmon04,23.742035,8071.167399999999,100.0,2250.3889,-5820.7789,0,0
01/04/2020,6302,บ้านตาก,63,ตาก,Forecastmon04,26.064806,5138.88,100.0,2154.6967,-2984.1837,0,1
01/04/2020,6303,สามเงา,63,ตาก,Forecastmon04,22.560127,14911.8958,100.0,369.8456,-14542.0501,0,1
01/04/2020,6304,แม่ระมาด,63,ตาก,Forecastmon04,28.415,0.954,100.0,29.8433,28.8893,0,0
01/04/2020,6309,วังเจ้า,63,ตาก,Forecastmon04,25.61409,100.3457,100.0,388.9047,288.55920000000003,0,0
01/04/2021,5001,เมืองเชียงใหม่,50,เชียงใหม่,Forecastmon16,24.5641,11.4542,100.0,1295.1886,1283.7346,0,0
01/04/2021,5002,จอมทอง,50,เชียงใหม่,Forecastmon16,26.034554,4342.071,100.0,3362.3313,-979.7398000000001,3,0
01/04/2021,5003,แม่แจ่ม,50,เชียงใหม่,Forecastmon16,27.801828,919.4671999999999,100.0,2387.3865,1467.9191,3,0
01/04/2021,5004,เชียงดาว,50,เชียงใหม่,Forecastmon16,29.123396,114.3275,100.0,2096.6384,1982.3111,3,0
01/04/2021,5005,ดอยสะเก็ด,50,เชียงใหม่,Forecastmon16,26.395193,26.5568,100.0,5714.2376,5687.6808,0,1
01/04/2021,5006,แม่แตง,50,เชียงใหม่,Forecastmon16,27.21566,1068.1680000000001,100.0,6226.2955999999995,5158.1271,3,0
01/04/2021,5007,แม่ริม,50,เชียงใหม่,Forecastmon16,27.164593,532.6867,100.0,2260.8121,1728.1252,3,0
01/04/2021,5008,สะเมิง,50,เชียงใหม่,Forecastmon16,29.027699,30.8425,100.0,387.8052,356.9627,3,0
01/04/2021,5011,พร้าว,50,เชียงใหม่,Forecastmon16,27.772432,116.93119999999999,100.0,2433.303,2316.3715,0,0
01/04/2021,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon16,25.222486,801.5129,100.0,4939.4909,4137.978,3,1
01/04/2021,5013,สันกำแพง,50,เชียงใหม่,Forecastmon16,25.49545,200.04739999999998,100.0,3741.8807,3541.8334,0,0
01/04/2021,5014,สันทราย,50,เชียงใหม่,Forecastmon16,25.902967,790.7933,100.0,5604.7481,4813.9547,3,0
01/04/2021,5015,หางดง,50,เชียงใหม่,Forecastmon16,26.453907,42.397800000000004,100.0,3977.3107,3934.913,0,0
01/04/2021,5016,ฮอด,50,เชียงใหม่,Forecastmon16,27.001053,2262.2818,100.0,2087.8252,-174.45669999999998,3,0
01/04/2021,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon16,25.994677,8566.3565,100.0,3052.6618,-5513.694600000001,3,0
01/04/2021,5018,อมก๋อย,50,เชียงใหม่,Forecastmon16,27.80197,416.5378,100.0,2700.4658,2283.9273,3,0
01/04/2021,5019,สารภี,50,เชียงใหม่,Forecastmon16,26.504568,577.2934,100.0,3337.6761,2760.3828,0,1
01/04/2021,5020,เวียงแหง,50,เชียงใหม่,Forecastmon16,29.772,1.4358,100.0,199.17419999999998,197.7385,0,0
01/04/2021,5021,ไชยปราการ,50,เชียงใหม่,Forecastmon16,29.772,0.11250000000000002,100.0,34.5473,34.4348,0,0
01/04/2021,5022,แม่วาง,50,เชียงใหม่,Forecastmon16,25.611012,130.7794,100.0,1376.9461000000001,1246.167,3,0
01/04/2021,5023,แม่ออน,50,เชียงใหม่,Forecastmon16,27.92189,20.702600000000004,100.0,2242.5423,2221.8398,0,0
01/04/2021,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon16,27.508446,486.69259999999997,100.0,1672.9049,1186.2121,3,0
01/04/2021,5025,กัลยาณิวัฒนา,50,เชียงใหม่,Forecastmon16,29.169474,7.4908,100.0,1075.9886000000001,1068.4976000000001,3,0
01/04/2021,5101,เมืองลำพูน,51,ลำพูน,Forecastmon16,25.675816,447.0979,100.0,6007.9075,5560.8095,3,1
01/04/2021,5102,แม่ทา,51,ลำพูน,Forecastmon16,29.358498,0.8813,100.0,550.7609,549.8797,0,0
01/04/2021,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon16,26.00088,619.6378,100.0,1240.9178,621.2800000000001,3,0
01/04/2021,5104,ลี้,51,ลำพูน,Forecastmon16,26.171104,4768.8768,100.0,3467.4069999999997,-1301.4693999999995,3,0
01/04/2021,5105,ทุ่งหัวช้าง,51,ลำพูน,Forecastmon16,29.771997,1.576,100.0,588.5512,586.9752,3,0
01/04/2021,5106,ป่าซาง,51,ลำพูน,Forecastmon16,27.228975,1061.2789,100.0,2201.1827,1139.9039,3,1
01/04/2021,5107,บ้านธิ,51,ลำพูน,Forecastmon16,24.898613,114.0954,100.0,789.1783999999999,675.083,0,0
01/04/2021,5108,เวียงหนองล่อง,51,ลำพูน,Forecastmon16,26.751764,2263.3597,100.0,1225.0435,-1038.3165,3,1
01/04/2021,5804,แม่สะเรียง,58,แม่ฮ่องสอน,Forecastmon16,29.772,6.964700000000001,100.0,43.5101,36.5454,0,0
01/04/2021,5805,แม่ลาน้อย,58,แม่ฮ่องสอน,Forecastmon16,29.772,0.1745,100.0,49.455600000000004,49.281099999999995,3,0
01/04/2021,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,Forecastmon16,26.3695,2725.1562,100.0,227.1801,-2497.9762,3,0
01/04/2021,6206,พรานกระต่าย,62,กำแพงเพชร,Forecastmon16,23.8176,1.3681,100.0,107.847,106.479,0,0
01/04/2021,6211,โกสัมพีนคร,62,กำแพงเพชร,Forecastmon16,25.885101,1400.4192000000003,100.0,1165.7289,-234.6905,3,0
01/04/2021,6301,เมืองตาก,63,ตาก,Forecastmon16,24.875883,7454.9347,100.0,3408.6658,-4046.2688999999996,3,0
01/04/2021,6302,บ้านตาก,63,ตาก,Forecastmon16,27.309576,4740.3547,100.0,3289.9918000000002,-1450.3629,3,0
01/04/2021,6303,สามเงา,63,ตาก,Forecastmon16,23.637526,13430.7309,100.0,600.2871,-12830.444,3,0
01/04/2021,6304,แม่ระมาด,63,ตาก,Forecastmon16,29.771997,0.8271999999999999,100.0,48.7774,47.9502,0,0
01/04/2021,6309,วังเจ้า,63,ตาก,Forecastmon16,26.83734,88.4652,100.0,595.6051000000001,507.1398,0,0
01/04/2022,5001,เมืองเชียงใหม่,50,เชียงใหม่,Forecastmon28,50.44667,16.9836,100.0,1438.3942,1421.4104,0,1
01/04/2022,5002,จอมทอง,50,เชียงใหม่,Forecastmon28,53.466503,6725.247,100.0,3763.0033,-2962.2437,3,2
01/04/2022,5003,แม่แจ่ม,50,เชียงใหม่,Forecastmon28,57.095905,1369.8033,100.0,2692.2520999999997,1322.4492,3,2
01/04/2022,5004,เชียงดาว,50,เชียงใหม่,Forecastmon28,59.809975,179.82410000000002,100.0,2399.2761,2219.4522,3,3
01/04/2022,5005,ดอยสะเก็ด,50,เชียงใหม่,Forecastmon28,54.207127,41.1569,100.0,6515.1341,6473.9767,0,2
01/04/2022,5006,แม่แตง,50,เชียงใหม่,Forecastmon28,55.892086,1653.6979999999999,100.0,7120.8249,5467.1272,3,2
01/04/2022,5007,แม่ริม,50,เชียงใหม่,Forecastmon28,55.78722,826.0348,100.0,2551.3415999999997,1725.3073,0,1
01/04/2022,5008,สะเมิง,50,เชียงใหม่,Forecastmon28,59.61345,48.5548,100.0,440.6261,392.0712,3,1
01/04/2022,5011,พร้าว,50,เชียงใหม่,Forecastmon28,57.035538,182.76780000000002,100.0,2766.0052,2583.237,0,3
01/04/2022,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon28,51.798794,1252.9123,100.0,5644.3559000000005,4391.4435,3,1
01/04/2022,5013,สันกำแพง,50,เชียงใหม่,Forecastmon28,52.359352,312.76689999999996,100.0,4285.4747,3972.7077,0,1
01/04/2022,5014,สันทราย,50,เชียงใหม่,Forecastmon28,53.19624,1224.7529000000002,100.0,6339.6769,5114.9243,3,1
01/04/2022,5015,หางดง,50,เชียงใหม่,Forecastmon28,54.32771,65.7178,100.0,4532.6441,4466.9263,0,1
01/04/2022,5016,ฮอด,50,เชียงใหม่,Forecastmon28,55.451363,3494.0436,100.0,2347.6375,-1146.4065000000003,3,1
01/04/2022,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon28,53.3846,13301.336800000001,100.0,3427.5861,-9873.7508,3,2
01/04/2022,5018,อมก๋อย,50,เชียงใหม่,Forecastmon28,57.09619,663.9552,100.0,3032.6697,2368.714,3,2
01/04/2022,5019,สารภี,50,เชียงใหม่,Forecastmon28,54.431747,893.3585,100.0,3866.4017,2973.0434,0,1
01/04/2022,5020,เวียงแหง,50,เชียงใหม่,Forecastmon28,61.142,2.1437,100.0,212.65449999999998,210.51069999999999,0,3
01/04/2022,5021,ไชยปราการ,50,เชียงใหม่,Forecastmon28,61.142,0.18080000000000002,100.0,37.7497,37.5688,0,1
01/04/2022,5022,แม่วาง,50,เชียงใหม่,Forecastmon28,52.596672,207.8277,100.0,1561.9872,1354.1594,3,1
01/04/2022,5023,แม่ออน,50,เชียงใหม่,Forecastmon28,57.342445,32.4227,100.0,2560.768,2528.3452,0,2
01/04/2022,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon28,56.493347,752.2692999999999,100.0,1865.8109,1113.5418,3,1
01/04/2022,5025,กัลยาณิวัฒนา,50,เชียงใหม่,Forecastmon28,59.9046,11.9021,100.0,1233.5699,1221.6679,3,1
01/04/2022,5101,เมืองลำพูน,51,ลำพูน,Forecastmon28,52.72977,693.8048,100.0,6751.3074,6057.5023,3,1
01/04/2022,5102,แม่ทา,51,ลำพูน,Forecastmon28,60.292805,1.3744,100.0,613.7152,612.3408,0,1
01/04/2022,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon28,53.397343,961.9769,100.0,1410.6136000000001,448.6365,3,1
01/04/2022,5104,ลี้,51,ลำพูน,Forecastmon28,53.746933,7349.8816,100.0,3937.8239,-3412.0580999999997,3,1
01/04/2022,5105,ทุ่งหัวช้าง,51,ลำพูน,Forecastmon28,61.142,2.6246,100.0,658.5544,655.9295,3,1
01/04/2022,5106,ป่าซาง,51,ลำพูน,Forecastmon28,55.919453,1628.8954,100.0,2475.3364,846.4408000000001,3,1
01/04/2022,5107,บ้านธิ,51,ลำพูน,Forecastmon28,51.133636,178.60299999999998,100.0,893.0079,714.405,0,1
01/04/2022,5108,เวียงหนองล่อง,51,ลำพูน,Forecastmon28,54.93941,3509.2063,100.0,1380.0377,-2129.1686,3,2
01/04/2022,5804,แม่สะเรียง,58,แม่ฮ่องสอน,Forecastmon28,61.142,10.7127,100.0,45.959599999999995,35.2468,0,1
01/04/2022,5805,แม่ลาน้อย,58,แม่ฮ่องสอน,Forecastmon28,61.142,0.2576,100.0,53.0129,52.7552,3,1
01/04/2022,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,Forecastmon28,54.15433,4038.9062,100.0,257.9599,-3780.9464,3,1
01/04/2022,6206,พรานกระต่าย,62,กำแพงเพชร,Forecastmon28,48.9136,2.3263,100.0,126.8834,124.5571,0,1
01/04/2022,6211,โกสัมพีนคร,62,กำแพงเพชร,Forecastmon28,53.159584,2090.5827,100.0,1353.8827999999999,-736.7001,3,1
01/04/2022,6301,เมืองตาก,63,ตาก,Forecastmon28,51.08696,11172.189,100.0,3884.4253,-7287.7636,3,3
01/04/2022,6302,บ้านตาก,63,ตาก,Forecastmon28,56.08497,7116.7506,100.0,3734.9598,-3381.7905,3,1
01/04/2022,6303,สามเงา,63,ตาก,Forecastmon28,48.543785,20582.17,100.0,638.2701,-19943.8999,3,2
01/04/2022,6304,แม่ระมาด,63,ตาก,Forecastmon28,61.142,1.3103,100.0,52.885400000000004,51.5751,0,1
01/04/2022,6309,วังเจ้า,63,ตาก,Forecastmon28,55.11514,140.0535,100.0,683.1287,543.0749,0,1
01/04/2023,5001,เมืองเชียงใหม่,50,เชียงใหม่,Forecastmon40,77.16257,8.3839,100.0,1975.9380999999998,1967.5547000000001,0,0
01/04/2023,5002,จอมทอง,50,เชียงใหม่,Forecastmon40,81.78165,3169.4467,100.0,5209.3342,2039.8877,3,0
01/04/2023,5003,แม่แจ่ม,50,เชียงใหม่,Forecastmon40,87.333145,692.8708999999999,100.0,3674.5821,2981.711,3,0
01/04/2023,5004,เชียงดาว,50,เชียงใหม่,Forecastmon40,91.48456,84.51599999999999,100.0,3232.2668,3147.7504,3,0
01/04/2023,5005,ดอยสะเก็ด,50,เชียงใหม่,Forecastmon40,82.914505,19.5993,100.0,8833.6894,8814.0895,0,0
01/04/2023,5006,แม่แตง,50,เชียงใหม่,Forecastmon40,85.49182,786.4628,100.0,9595.444800000001,8808.9816,3,0
01/04/2023,5007,แม่ริม,50,เชียงใหม่,Forecastmon40,85.331406,393.7136,100.0,3481.5509,3087.8372,3,0
01/04/2023,5008,สะเมิง,50,เชียงใหม่,Forecastmon40,91.18395,22.959200000000003,100.0,595.923,572.9637,3,0
01/04/2023,5011,พร้าว,50,เชียงใหม่,Forecastmon40,87.240814,86.7398,100.0,3779.1009999999997,3692.3612999999996,0,0
01/04/2023,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon40,79.23073,588.5766,100.0,7642.3642,7053.787899999999,3,0
01/04/2023,5013,สันกำแพง,50,เชียงใหม่,Forecastmon40,80.08818,146.9853,100.0,5789.494,5642.509,0,0
01/04/2023,5014,สันทราย,50,เชียงใหม่,Forecastmon40,81.368286,585.7837000000001,100.0,8715.0034,8129.2195,3,0
01/04/2023,5015,หางดง,50,เชียงใหม่,Forecastmon40,83.09895,30.9843,100.0,6163.4224,6132.4384,0,0
01/04/2023,5016,ฮอด,50,เชียงใหม่,Forecastmon40,84.817696,1653.4542999999999,100.0,3212.4645,1559.0101,3,0
01/04/2023,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon40,81.6564,6156.7611,100.0,4705.673,-1451.0883999999999,3,0
01/04/2023,5018,อมก๋อย,50,เชียงใหม่,Forecastmon40,87.333595,305.0986,100.0,4177.0799,3871.982,3,0
01/04/2023,5019,สารภี,50,เชียงใหม่,Forecastmon40,83.25808,425.16519999999997,100.0,5138.634,4713.468699999999,0,0
01/04/2023,5020,เวียงแหง,50,เชียงใหม่,Forecastmon40,93.522,1.1067,100.0,308.8448,307.73810000000003,0,0
01/04/2023,5021,ไชยปราการ,50,เชียงใหม่,Forecastmon40,93.522,0.0807,100.0,52.69,52.6093,0,0
01/04/2023,5022,แม่วาง,50,เชียงใหม่,Forecastmon40,80.45119,96.3629,100.0,2120.5026,2024.1399000000001,3,0
01/04/2023,5023,แม่ออน,50,เชียงใหม่,Forecastmon40,87.71028,15.3768,100.0,3480.3957,3465.0185,0,0
01/04/2023,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon40,86.4115,357.85650000000004,100.0,2604.2802,2246.4235,3,0
01/04/2023,5025,กัลยาณิวัฒนา,50,เชียงใหม่,Forecastmon40,91.629295,5.5017,100.0,1657.2644,1651.7625,3,0
01/04/2023,5101,เมืองลำพูน,51,ลำพูน,Forecastmon40,80.65476,327.4089,100.0,9391.5765,9064.1671,3,0
01/04/2023,5102,แม่ทา,51,ลำพูน,Forecastmon40,92.22308,0.6454,100.0,850.1408,849.4954,0,0
01/04/2023,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon40,81.67588,450.96439999999996,100.0,1921.9749000000002,1471.0105,3,0
01/04/2023,5104,ลี้,51,ลำพูน,Forecastmon40,82.2106,3398.7507,100.0,5353.2537,1954.5030000000006,3,0
01/04/2023,5105,ทุ่งหัวช้าง,51,ลำพูน,Forecastmon40,93.522,1.1096000000000001,100.0,897.0794000000001,895.9698000000001,3,0
01/04/2023,5106,ป่าซาง,51,ลำพูน,Forecastmon40,85.53367,782.0268,100.0,3430.4794,2648.4525000000003,3,0
01/04/2023,5107,บ้านธิ,51,ลำพูน,Forecastmon40,78.21333,83.52359999999999,100.0,1229.3220000000001,1145.7985,0,0
01/04/2023,5108,เวียงหนองล่อง,51,ลำพูน,Forecastmon40,84.03461,1652.476,100.0,1915.3276999999998,262.8518999999999,3,0
01/04/2023,5804,แม่สะเรียง,58,แม่ฮ่องสอน,Forecastmon40,93.522,5.2737,100.0,66.1831,60.909400000000005,0,0
01/04/2023,5805,แม่ลาน้อย,58,แม่ฮ่องสอน,Forecastmon40,93.522,0.1365,100.0,75.11699999999999,74.9807,3,0
01/04/2023,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,Forecastmon40,82.83376,1987.5804,100.0,351.5754,-1636.005,3,0
01/04/2023,6206,พรานกระต่าย,62,กำแพงเพชร,Forecastmon40,74.8176,0.937,100.0,164.8872,163.9502,0,0
01/04/2023,6211,โกสัมพีนคร,62,กำแพงเพชร,Forecastmon40,81.31218,1019.2891999999999,100.0,1807.2678999999998,787.9787,3,0
01/04/2023,6301,เมืองตาก,63,ตาก,Forecastmon40,78.14195,5397.9673,100.0,5297.2387,-100.7277000000001,3,0
01/04/2023,6302,บ้านตาก,63,ตาก,Forecastmon40,85.78685,3422.2282999999998,100.0,5094.4707,1672.2421,3,0
01/04/2023,6303,สามเงา,63,ตาก,Forecastmon40,74.251945,9602.3223,100.0,917.1692,-8685.152900000001,3,0
01/04/2023,6304,แม่ระมาด,63,ตาก,Forecastmon40,93.522,0.6067,100.0,74.3728,73.7661,0,0
01/04/2023,6309,วังเจ้า,63,ตาก,Forecastmon40,84.3034,64.5618,100.0,916.2094000000001,851.6477000000001,0,0
01/04/2024,5001,เมืองเชียงใหม่,50,เชียงใหม่,Forecastmon52,286.03665,38.155,100.0,19457.98,19419.8255,0,3
01/04/2024,5002,จอมทอง,50,เชียงใหม่,Forecastmon52,303.15927,12481.108499999998,100.0,51399.8254,38918.7174,3,3
01/04/2024,5003,แม่แจ่ม,50,เชียงใหม่,Forecastmon52,323.7383,2516.7191999999995,100.0,36786.7706,34270.0509,3,3
01/04/2024,5004,เชียงดาว,50,เชียงใหม่,Forecastmon52,339.12735,329.0159,100.0,32545.403599999998,32216.387000000002,3,3
01/04/2024,5005,ดอยสะเก็ด,50,เชียงใหม่,Forecastmon52,307.3587,82.4887,100.0,88651.8496,88569.3603,0,3
01/04/2024,5006,แม่แตง,50,เชียงใหม่,Forecastmon52,316.91263,3028.8257999999996,100.0,97088.026,94059.2005,3,3
01/04/2024,5007,แม่ริม,50,เชียงใหม่,Forecastmon52,316.318,1500.6848,100.0,34561.9251,33061.2405,3,3
01/04/2024,5008,สะเมิง,50,เชียงใหม่,Forecastmon52,338.013,87.2403,100.0,6084.4645,5997.224,3,3
01/04/2024,5011,พร้าว,50,เชียงใหม่,Forecastmon52,323.39603,332.91089999999997,100.0,37734.2538,37401.3427,0,3
01/04/2024,5012,สันป่าตอง,50,เชียงใหม่,Forecastmon52,293.7032,2329.769,100.0,76281.1514,73951.3822,3,3
01/04/2024,5013,สันกำแพง,50,เชียงใหม่,Forecastmon52,296.88168,602.8245000000001,100.0,58063.907699999996,57461.083,0,3
01/04/2024,5014,สันทราย,50,เชียงใหม่,Forecastmon52,301.62695,2214.0775000000003,100.0,86365.111,84151.0333,3,3
01/04/2024,5015,หางดง,50,เชียงใหม่,Forecastmon52,308.04245,133.2267,100.0,61206.9141,61073.6877,0,3
01/04/2024,5016,ฮอด,50,เชียงใหม่,Forecastmon52,314.41367,6457.9384,100.0,32162.213699999997,25704.2749,3,3
01/04/2024,5017,ดอยเต่า,50,เชียงใหม่,Forecastmon52,302.69498,24501.7346,100.0,47084.1119,22582.3774,3,3
01/04/2024,5018,อมก๋อย,50,เชียงใหม่,Forecastmon52,323.73996,1215.6707,100.0,41579.389800000004,40363.7193,3,3
01/04/2024,5019,สารภี,50,เชียงใหม่,Forecastmon52,308.63232,1651.7551,100.0,51405.511699999995,49753.7562,0,3
01/04/2024,5020,เวียงแหง,50,เชียงใหม่,Forecastmon52,346.68,3.5396,100.0,2939.2518,2935.712,0,3
01/04/2024,5021,ไชยปราการ,50,เชียงใหม่,Forecastmon52,346.68,0.3343,100.0,520.7274,520.3931,0,3
01/04/2024,5022,แม่วาง,50,เชียงใหม่,Forecastmon52,298.22736,383.1139,100.0,21292.4821,20909.3681,3,3
01/04/2024,5023,แม่ออน,50,เชียงใหม่,Forecastmon52,325.13632,56.9673,100.0,35109.486899999996,35052.5196,0,3
01/04/2024,5024,ดอยหล่อ,50,เชียงใหม่,Forecastmon52,320.32184,1400.5385999999999,100.0,25570.930200000003,24170.391200000002,3,3
01/04/2024,5025,กัลยาณิวัฒนา,50,เชียงใหม่,Forecastmon52,339.66385,21.8664,100.0,16759.1455,16737.2787,3,3
01/04/2024,5101,เมืองลำพูน,51,ลำพูน,Forecastmon52,298.98196,1361.6970000000001,100.0,92432.0164,91070.3195,3,3
01/04/2024,5102,แม่ทา,51,ลำพูน,Forecastmon52,341.865,2.4322,100.0,8386.4554,8384.0231,0,3
01/04/2024,5103,บ้านโฮ่ง,51,ลำพูน,Forecastmon52,302.7672,1787.8824000000002,100.0,19270.1459,17482.2635,3,3
01/04/2024,5104,ลี้,51,ลำพูน,Forecastmon52,304.74936,13353.894099999998,100.0,53835.967,40482.0731,3,3
01/04/2024,5105,ทุ่งหัวช้าง,51,ลำพูน,Forecastmon52,346.68002,5.2315000000000005,100.0,9008.6136,9003.382099999999,3,3
01/04/2024,5106,ป่าซาง,51,ลำพูน,Forecastmon52,317.06775,3035.0809,100.0,33910.597,30875.5159,3,3
01/04/2024,5107,บ้านธิ,51,ลำพูน,Forecastmon52,289.93176,350.7822,100.0,12255.795100000001,11905.0128,0,3
01/04/2024,5108,เวียงหนองล่อง,51,ลำพูน,Forecastmon52,311.51083,6539.8056,100.0,18857.3112,12317.505700000002,3,3
01/04/2024,5804,แม่สะเรียง,58,แม่ฮ่องสอน,Forecastmon52,346.68,19.0512,100.0,635.5357,616.4845,0,3
01/04/2024,5805,แม่ลาน้อย,58,แม่ฮ่องสอน,Forecastmon52,346.68,0.4315,100.0,731.48,731.0485,3,3
01/04/2024,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,Forecastmon52,307.05942,7143.1813,100.0,3525.7297,-3617.4516,3,3
01/04/2024,6206,พรานกระต่าย,62,กำแพงเพชร,Forecastmon52,277.344,4.7745,100.0,1721.3782,1716.6037,0,3
01/04/2024,6211,โกสัมพีนคร,62,กำแพงเพชร,Forecastmon52,301.419,3706.4486,100.0,18427.644399999997,14721.196,3,3
01/04/2024,6301,เมืองตาก,63,ตาก,Forecastmon52,289.66714,19777.88,100.0,53345.7754,33567.8954,3,3
01/04/2024,6302,บ้านตาก,63,ตาก,Forecastmon52,318.0063,12604.9563,100.0,51242.759,38637.802599999995,3,3
01/04/2024,6303,สามเงา,63,ตาก,Forecastmon52,275.24713,37239.6138,100.0,8820.7349,-28418.879,3,3
01/04/2024,6304,แม่ระมาด,63,ตาก,Forecastmon52,346.68002,2.3688000000000002,100.0,733.6947,731.3259,0,3
01/04/2024,6309,วังเจ้า,63,ตาก,Forecastmon52,312.50726,252.3596,100.0,9292.6491,9040.2894,0,3
01/05/2020,5001,เมืองเชียงใหม่,50,เชียงใหม่,Forecastmon05,0.0,7.1556,100.0,765.5351,758.3796,0,0
01/05/2020,5002,จอมทอง,50,เชียงใหม่,Forecastmon05,0.0,2585.8253999999997,100.0,2128.2203,-457.6046000000001,2,0
01/05/2020,5003,แม่แจ่ม,50,เชียงใหม่,Forecastmon05,0.0,534.7470000000001,100.0,1503.7487,969.002,0,0
01/05/2020,5004,เชียงดาว,50,เชียงใหม่,Forecastmon05,0.0,67.50999999999999,100.0,1367.7211,1300.2116,0,0
